Ord_Fecha;Mesa_ID;Ord_Propina;Mes_ID;TiC_ID
2014/11/19 17:45:00;2;0.11;7;2
2014/04/16 22:48:00;7;0.13;4;2
2014/03/04 18:14:00;12;0.13;1;1
2014/11/16 18:43:00;9;0.16;8;1
2014/06/06 14:38:00;6;0.16;8;2
2014/09/29 23:31:00;3;0.12;9;1
2014/12/16 19:55:00;2;0.15;4;1
2014/09/09 20:38:00;12;0.12;8;2
2014/11/24 13:26:00;10;0.05;7;1
2014/07/22 22:33:00;16;0.16;1;2
2014/07/04 16:04:00;17;0.05;2;1
2014/12/06 20:52:00;12;0.2;5;1
2014/11/01 18:57:00;14;0.2;5;1
2014/09/30 20:24:00;17;0.07;7;1
2014/09/10 21:36:00;17;0.1;2;2
2014/10/15 16:19:00;5;0.14;1;1
2014/05/08 14:38:00;3;0.06;7;2
2014/08/13 20:09:00;5;0.1;3;1
2014/09/29 19:26:00;10;0.14;6;1
2014/10/18 20:09:00;10;0.2;5;1
2014/07/31 21:50:00;7;0.05;3;2
2014/05/16 22:04:00;13;0.09;8;1
2014/08/10 15:50:00;12;0.1;9;2
2015/01/30 17:31:00;14;0.09;1;2
2014/07/11 0:00:00;12;0.09;4;1
2014/10/06 15:50:00;10;0.16;8;1
2014/05/18 19:40:00;15;0.08;7;1
2014/11/09 0:00:00;12;0.2;5;1
2014/11/02 12:57:00;16;0.12;9;1
2014/05/04 14:24:00;8;0.12;8;2
2014/09/23 13:12:00;12;0.05;9;1
2014/11/01 13:55:00;7;0.17;2;1
2014/03/12 22:04:00;8;0.08;1;1
2014/10/23 17:45:00;10;0.1;8;1
2014/06/06 13:55:00;3;0.07;4;1
2014/02/20 14:38:00;14;0.09;4;1
2014/05/31 16:19:00;17;0.11;8;2
2014/02/06 20:09:00;12;0.08;9;1
2014/12/03 18:57:00;11;0.17;4;1
2014/05/10 19:40:00;9;0.15;3;1
2014/04/16 16:04:00;7;0.06;4;2
2014/08/05 12:57:00;3;0.14;6;1
2014/02/07 23:31:00;13;0.15;3;1
2014/11/23 15:07:00;1;0.11;9;2
2014/03/15 14:52:00;2;0.1;2;1
2014/11/10 13:55:00;16;0.08;3;1
2014/05/24 19:40:00;7;0.17;6;1
2014/10/12 23:02:00;15;0.1;1;2
2014/03/01 19:12:00;17;0.15;2;2
2014/04/10 17:16:00;9;0.17;4;2
2014/11/08 15:21:00;9;0.12;7;2
2014/05/09 23:31:00;4;0.16;1;2
2014/05/05 21:07:00;15;0.06;3;1
2014/02/18 21:50:00;10;0.07;4;1
2014/11/17 20:38:00;8;0.17;6;2
2015/01/02 18:57:00;10;0.2;5;1
2014/02/17 19:55:00;11;0.08;9;1
2014/02/22 18:28:00;11;0.09;2;1
2014/04/24 18:57:00;15;0.12;1;1
2015/01/07 19:55:00;13;0.09;6;2
2014/09/05 18:28:00;12;0.2;5;1
2014/04/24 20:24:00;7;0.1;7;2
2014/11/29 23:31:00;2;0.2;5;1
2015/01/19 14:52:00;1;0.15;6;1
2014/10/28 16:48:00;7;0.17;7;1
2014/11/21 12:57:00;11;0.09;7;1
2015/01/01 19:12:00;16;0.12;6;1
2014/04/11 14:38:00;10;0.11;2;1
2014/09/09 14:24:00;15;0.08;3;1
2014/03/24 13:55:00;4;0.13;1;2
2014/07/29 23:45:00;12;0.13;6;1
2014/07/04 13:40:00;10;0.12;3;1
2014/03/13 17:45:00;2;0.17;7;1
2014/07/19 21:07:00;13;0.09;8;2
2014/02/11 20:09:00;16;0.15;9;2
2014/12/29 13:26:00;2;0.15;7;1
2014/04/20 18:28:00;13;0.16;6;1
2014/10/22 20:09:00;7;0.07;9;1
2014/06/28 16:04:00;6;0.09;1;1
2014/05/01 22:48:00;9;0.15;8;1
2014/09/05 21:36:00;2;0.2;5;1
2015/01/12 16:48:00;4;0.14;2;1
2014/04/30 16:04:00;6;0.17;2;2
2014/02/07 22:19:00;3;0.11;6;2
2014/07/18 14:52:00;6;0.12;9;1
2014/03/29 21:21:00;14;0.06;6;2
2015/01/11 21:07:00;14;0.05;3;1
2014/02/04 22:48:00;13;0.09;3;1
2014/09/26 17:02:00;2;0.05;3;2
2014/06/29 18:28:00;3;0.08;4;1
2014/04/14 20:38:00;17;0.16;9;1
2014/02/19 15:07:00;14;0.07;4;2
2014/12/12 13:12:00;2;0.07;1;1
2014/09/09 12:57:00;11;0.15;2;1
2014/07/25 18:14:00;5;0.15;9;2
2014/11/03 21:50:00;5;0.11;4;1
2014/06/09 23:31:00;12;0.06;9;2
2015/01/08 14:52:00;2;0.06;9;1
2014/11/16 21:50:00;10;0.16;4;1
2014/06/08 14:24:00;4;0.1;2;1
2014/07/07 16:48:00;9;0.1;9;2
2014/02/25 21:50:00;14;0.1;3;1
2014/10/16 15:07:00;12;0.07;1;1
2014/10/24 22:04:00;2;0.2;5;1
2014/06/03 22:19:00;1;0.16;7;1
2014/09/22 23:31:00;9;0.16;3;1
2014/06/24 14:24:00;1;0.09;7;1
2014/03/07 23:16:00;15;0.08;6;2
2014/07/11 18:57:00;9;0.05;9;1
2014/04/04 19:55:00;6;0.05;4;1
2014/11/03 19:12:00;17;0.12;3;2
2014/11/16 21:36:00;7;0.16;6;1
2014/09/13 18:57:00;2;0.2;5;1
2014/12/06 16:04:00;7;0.07;1;1
2014/12/18 23:45:00;10;0.11;7;1
2014/06/01 22:19:00;14;0.11;4;1
2014/10/07 22:19:00;14;0.08;9;1
2014/09/10 20:52:00;9;0.05;8;1
2014/09/24 18:43:00;14;0.08;1;1
2014/12/21 18:14:00;13;0.11;2;2
2014/10/07 13:12:00;4;0.13;6;1
2014/09/25 15:36:00;6;0.12;2;1
2014/03/19 14:24:00;1;0.14;7;1
2015/01/10 18:43:00;5;0.2;5;1
2015/01/17 13:12:00;7;0.05;1;2
2014/10/27 20:09:00;11;0.14;8;1
2014/09/29 14:09:00;3;0.1;2;1
2015/01/03 20:09:00;5;0.2;5;1
2014/07/25 14:09:00;7;0.1;9;2
2014/11/14 18:43:00;6;0.2;5;1
2014/08/21 22:19:00;10;0.12;1;2
2014/04/16 19:26:00;14;0.12;4;2
2014/06/02 16:19:00;14;0.1;6;1
2014/10/01 23:02:00;17;0.11;3;1
2014/06/25 14:24:00;6;0.07;7;1
2014/04/26 19:55:00;2;0.13;2;1
2014/12/25 15:36:00;2;0.11;4;1
2014/05/25 19:26:00;4;0.11;3;1
2014/09/14 21:36:00;13;0.07;1;2
2014/08/02 17:16:00;14;0.13;9;1
2014/06/28 14:38:00;8;0.06;3;1
2014/04/13 20:24:00;15;0.12;4;1
2014/07/17 13:12:00;17;0.12;2;1
2014/12/10 22:04:00;17;0.13;7;1
2014/08/07 20:24:00;10;0.1;1;1
2014/03/22 14:38:00;11;0.14;3;1
2014/03/04 18:14:00;7;0.08;4;2
2014/12/06 13:55:00;1;0.13;8;2
2014/06/01 12:57:00;1;0.15;4;1
2014/04/28 16:19:00;2;0.09;1;1
2014/07/17 14:52:00;5;0.06;9;2
2014/05/27 20:09:00;5;0.14;6;1
2014/12/27 16:33:00;12;0.06;2;1
2014/09/04 18:14:00;17;0.16;6;1
2014/04/22 15:21:00;7;0.05;8;2
2014/11/27 18:00:00;14;0.1;8;1
2014/06/11 22:04:00;4;0.12;8;1
2014/07/04 22:19:00;13;0.06;2;1
2014/09/10 16:04:00;10;0.15;4;1
2014/08/17 13:55:00;7;0.05;4;2
2014/07/28 16:04:00;11;0.07;1;1
2014/03/01 18:14:00;17;0.17;7;1
2014/07/17 21:50:00;3;0.05;1;1
2014/07/16 23:02:00;7;0.15;9;1
2014/04/30 17:31:00;13;0.1;7;1
2014/03/02 23:16:00;12;0.16;9;1
2014/08/11 13:26:00;6;0.16;2;1
2014/02/28 23:16:00;10;0.09;4;1
2014/03/22 21:07:00;16;0.06;4;1
2014/11/07 16:04:00;14;0.13;7;2
2014/10/29 18:28:00;6;0.1;3;1
2014/03/28 16:04:00;11;0.1;2;1
2014/07/11 0:00:00;8;0.16;2;2
2014/12/31 23:02:00;11;0.16;9;1
2014/12/25 13:40:00;5;0.08;1;1
2014/10/03 23:02:00;2;0.2;5;1
2014/11/29 17:16:00;12;0.14;1;1
2014/02/04 16:33:00;14;0.17;4;1
2014/09/04 22:33:00;16;0.13;4;1
2014/05/29 14:24:00;3;0.06;7;1
2014/06/06 13:55:00;11;0.12;2;1
2014/09/02 22:48:00;6;0.15;4;2
2014/09/14 19:26:00;8;0.17;4;1
2014/06/02 13:40:00;3;0.06;4;2
2014/07/10 13:40:00;13;0.16;2;2
2014/05/11 13:40:00;17;0.05;2;1
2014/02/06 18:43:00;10;0.05;6;1
2014/08/30 16:48:00;4;0.16;9;2
2014/07/11 16:19:00;7;0.17;8;1
2014/05/24 15:21:00;9;0.11;1;2
2014/12/14 0:00:00;6;0.2;5;1
2014/05/31 20:52:00;12;0.15;9;2
2015/01/10 14:38:00;11;0.1;8;2
2014/04/14 18:00:00;2;0.06;1;1
2014/03/02 0:00:00;10;0.11;4;1
2014/06/15 23:31:00;9;0.07;6;1
2014/06/21 19:26:00;10;0.06;6;1
2014/02/04 21:07:00;7;0.11;8;1
2014/05/13 23:02:00;3;0.05;6;1
2014/09/15 21:36:00;14;0.06;9;1
2014/07/30 0:00:00;16;0.12;8;1
2015/01/23 17:45:00;10;0.12;6;1
2014/02/13 17:45:00;2;0.15;1;1
2014/12/15 23:31:00;17;0.14;2;1
2015/01/10 13:55:00;1;0.11;8;1
2014/02/19 14:38:00;16;0.13;7;1
2014/10/19 14:09:00;4;0.17;7;2
2014/09/16 18:14:00;2;0.11;2;1
2014/05/03 20:52:00;6;0.16;6;2
2014/05/09 13:12:00;12;0.16;6;1
2014/02/03 22:33:00;7;0.15;4;1
2014/08/22 22:19:00;8;0.15;2;1
2014/05/04 13:40:00;2;0.05;2;2
2014/09/29 21:21:00;13;0.05;7;1
2014/12/06 17:02:00;15;0.09;4;1
2014/06/29 16:04:00;14;0.15;2;2
2014/09/25 13:12:00;14;0.16;6;1
2014/04/01 20:09:00;6;0.08;7;2
2014/10/05 18:43:00;10;0.06;9;1
2014/05/17 14:38:00;7;0.09;1;1
2014/03/25 12:57:00;9;0.1;6;1
2014/08/16 23:16:00;2;0.13;1;1
2014/12/14 22:48:00;3;0.08;2;1
2015/01/16 15:36:00;9;0.07;8;1
2014/06/17 22:48:00;8;0.17;6;1
2014/06/06 16:48:00;7;0.13;8;1
2014/09/07 13:12:00;15;0.08;7;1
2014/11/10 18:14:00;12;0.12;6;1
2014/12/28 15:21:00;16;0.05;4;1
2014/11/13 21:07:00;3;0.14;1;1
2014/06/10 22:19:00;7;0.09;2;2
2014/10/26 22:33:00;15;0.09;3;2
2014/06/19 16:33:00;11;0.05;9;1
2014/06/25 14:09:00;8;0.1;9;1
2014/12/22 18:14:00;12;0.15;7;1
2014/04/15 22:04:00;6;0.14;3;1
2014/04/24 20:38:00;2;0.09;4;1
2014/09/10 15:50:00;12;0.11;9;1
2014/07/04 16:33:00;9;0.16;8;1
2014/09/03 13:12:00;8;0.12;3;1
2014/06/16 20:52:00;8;0.15;7;1
2014/03/01 14:38:00;12;0.16;4;2
2014/03/21 13:12:00;6;0.15;8;2
2014/04/25 19:40:00;10;0.17;4;2
2015/01/26 18:28:00;17;0.14;4;1
2014/05/03 0:00:00;2;0.1;9;1
2014/12/23 16:04:00;5;0.14;2;1
2015/01/04 16:33:00;5;0.1;8;1
2014/10/10 23:02:00;7;0.2;5;1
2015/01/29 16:04:00;7;0.05;8;1
2014/03/05 23:02:00;8;0.11;7;1
2014/12/26 16:48:00;9;0.1;8;1
2014/12/16 18:00:00;9;0.15;1;1
2014/07/06 14:52:00;12;0.17;7;1
2014/11/06 13:26:00;8;0.11;7;2
2014/07/01 17:16:00;16;0.07;8;1
2014/08/05 20:24:00;14;0.11;4;2
2014/06/25 0:00:00;13;0.16;1;2
2014/07/24 21:21:00;3;0.06;1;2
2014/03/22 14:52:00;1;0.13;3;2
2014/02/11 23:45:00;14;0.05;4;1
2014/09/25 16:48:00;16;0.12;6;1
2014/10/25 18:43:00;16;0.2;5;1
2014/06/30 15:07:00;11;0.07;6;2
2014/06/22 21:36:00;16;0.12;3;1
2015/01/27 18:43:00;10;0.15;8;1
2014/02/12 17:31:00;15;0.06;6;2
2015/01/03 18:14:00;9;0.2;5;1
2014/09/08 17:16:00;11;0.08;7;2
2014/03/12 14:09:00;15;0.11;6;1
2014/06/11 21:21:00;12;0.06;4;1
2014/09/24 17:16:00;3;0.06;9;1
2014/04/20 12:57:00;8;0.15;6;1
2014/04/07 20:24:00;9;0.05;7;2
2014/06/10 23:31:00;15;0.17;8;1
2014/10/26 17:16:00;13;0.11;2;1
2014/04/27 19:26:00;11;0.12;1;2
2014/12/19 14:24:00;15;0.16;9;1
2014/03/22 21:50:00;17;0.12;7;1
2014/11/16 22:04:00;3;0.1;7;1
2014/08/17 17:31:00;15;0.12;7;1
2014/12/16 17:16:00;14;0.1;2;1
2014/11/11 0:00:00;17;0.15;1;1
2014/03/25 22:19:00;9;0.13;6;1
2014/08/12 18:43:00;6;0.08;1;1
2014/09/26 14:09:00;6;0.06;4;1
2014/06/04 18:14:00;15;0.14;4;1
2014/12/16 18:00:00;6;0.05;2;2
2015/01/13 20:09:00;6;0.12;6;1
2014/07/13 14:09:00;4;0.06;8;1
2014/12/20 16:48:00;8;0.15;4;2
2014/05/15 21:21:00;8;0.13;4;2
2015/01/08 0:00:00;17;0.15;3;2
2014/04/27 17:02:00;3;0.14;8;1
2015/01/28 16:04:00;10;0.06;9;2
2015/01/02 19:26:00;8;0.2;5;1
2014/08/28 18:00:00;7;0.14;9;1
2014/07/21 15:36:00;12;0.15;8;1
2014/03/30 14:38:00;11;0.13;6;2
2014/07/25 23:02:00;10;0.06;6;1
2014/05/12 13:40:00;13;0.17;2;2
2014/07/21 20:52:00;14;0.1;9;1
2014/10/29 13:40:00;16;0.07;4;2
2014/02/03 20:52:00;17;0.1;1;1
2014/12/11 18:57:00;14;0.11;7;1
2014/05/29 19:26:00;1;0.12;1;1
2014/08/01 13:26:00;2;0.1;4;1
2015/01/13 20:52:00;12;0.05;2;2
2014/08/20 18:14:00;3;0.08;7;2
2014/12/10 15:21:00;9;0.11;2;1
2014/03/06 16:04:00;10;0.06;1;1
2014/08/27 14:38:00;3;0.11;7;1
2014/04/24 13:55:00;13;0.16;4;1
2014/09/21 14:09:00;13;0.14;1;1
2015/01/06 13:12:00;6;0.15;6;1
2014/09/05 22:33:00;1;0.2;5;1
2014/02/08 17:02:00;14;0.17;2;1
2014/05/20 17:16:00;15;0.15;3;2
2015/01/31 22:04:00;8;0.2;5;1
2015/01/20 17:45:00;17;0.17;2;1
2014/06/02 23:45:00;11;0.09;2;1
2014/06/19 19:26:00;10;0.08;4;2
2014/03/09 17:02:00;12;0.11;9;1
2015/01/27 14:09:00;2;0.11;2;1
2014/04/25 14:38:00;17;0.17;1;1
2014/07/13 22:04:00;10;0.09;8;1
2014/12/30 21:50:00;9;0.12;4;1
2014/03/30 21:50:00;4;0.17;6;1
2014/02/16 22:19:00;5;0.15;6;2
2014/11/29 23:02:00;5;0.2;5;1
2014/10/01 14:52:00;2;0.05;9;2
2014/12/27 15:21:00;6;0.14;9;1
2014/10/29 14:24:00;11;0.15;8;1
2014/05/16 23:45:00;17;0.12;7;2
2014/08/31 23:45:00;10;0.15;9;1
2014/11/20 17:31:00;16;0.11;2;2
2015/01/19 20:38:00;9;0.07;4;1
2014/07/08 12:57:00;9;0.13;7;1
2015/01/17 16:19:00;13;0.05;3;2
2014/04/05 15:50:00;9;0.07;6;1
2014/07/18 19:12:00;14;0.13;6;1
2014/06/20 14:38:00;14;0.09;2;1
2014/04/25 16:33:00;6;0.16;3;2
2014/12/23 17:45:00;16;0.1;6;2
2014/12/19 0:00:00;7;0.06;1;1
2014/03/27 21:50:00;1;0.06;8;2
2014/07/01 19:55:00;17;0.08;4;1
2014/09/16 20:38:00;5;0.13;4;2
2014/02/02 17:02:00;3;0.15;1;1
2014/09/02 17:45:00;10;0.17;3;1
2014/02/14 22:48:00;2;0.16;3;1
2014/07/20 14:24:00;8;0.12;1;1
2014/04/13 13:12:00;7;0.08;7;2
2014/03/30 13:55:00;17;0.07;1;1
2014/06/05 15:36:00;9;0.1;7;1
2014/05/26 21:07:00;6;0.09;3;1
2014/05/12 16:48:00;14;0.07;7;2
2014/04/19 23:31:00;1;0.14;6;2
2014/09/08 18:28:00;10;0.13;9;1
2014/06/15 23:16:00;14;0.14;3;1
2014/03/01 20:09:00;14;0.15;1;1
2014/06/19 14:38:00;2;0.08;6;1
2015/01/26 15:36:00;11;0.11;9;1
2014/06/13 16:19:00;8;0.16;3;2
2014/11/17 23:45:00;15;0.12;1;2
2014/06/03 18:00:00;4;0.06;8;2
2014/02/13 19:55:00;3;0.14;2;2
2014/08/28 16:48:00;9;0.12;7;1
2014/04/25 21:07:00;17;0.08;6;2
2014/03/24 19:40:00;15;0.16;3;2
2014/02/22 15:21:00;3;0.07;7;2
2014/06/10 20:52:00;12;0.14;2;2
2014/11/06 17:02:00;15;0.1;2;1
2014/08/02 19:12:00;16;0.07;2;1
2014/06/07 17:31:00;2;0.1;3;1
2014/12/08 21:21:00;6;0.14;8;2
2014/12/17 22:48:00;11;0.15;3;1
2014/11/28 14:52:00;16;0.15;6;1
2014/03/28 17:16:00;7;0.09;4;1
2014/11/21 16:19:00;6;0.17;8;1
2014/11/25 16:19:00;2;0.13;4;1
2014/11/22 17:31:00;9;0.07;8;1
2014/11/25 13:12:00;11;0.12;6;2
2014/02/24 22:33:00;5;0.14;7;1
2014/11/04 16:04:00;4;0.1;7;1
2014/12/15 17:02:00;10;0.17;3;2
2014/10/13 15:21:00;11;0.06;6;1
2014/10/20 15:21:00;15;0.07;3;1
2014/09/08 23:02:00;5;0.08;4;2
2014/03/21 16:19:00;9;0.1;4;2
2014/10/14 18:28:00;6;0.15;3;1
2014/03/12 15:21:00;1;0.05;9;1
2014/09/09 0:00:00;8;0.08;1;1
2014/07/31 23:45:00;12;0.15;6;1
2014/05/22 19:26:00;2;0.07;2;1
2015/01/05 16:33:00;6;0.11;3;1
2014/12/04 21:36:00;4;0.11;7;1
2014/03/15 18:28:00;8;0.08;6;1
2014/07/12 18:14:00;7;0.16;8;1
2014/10/31 0:00:00;6;0.06;9;1
2014/10/20 17:02:00;12;0.12;9;1
2015/01/08 22:33:00;16;0.13;8;1
2014/06/07 20:38:00;4;0.16;6;2
2014/09/24 15:50:00;14;0.08;4;1
2014/03/12 15:07:00;15;0.13;7;2
2014/09/12 20:24:00;8;0.2;5;1
2014/06/22 17:16:00;8;0.13;2;1
2014/03/25 22:04:00;3;0.11;3;2
2014/02/22 19:26:00;13;0.11;6;1
2014/08/11 21:07:00;16;0.16;8;1
2014/12/19 15:50:00;11;0.16;3;1
2014/07/26 19:12:00;1;0.15;3;2
2014/06/04 13:26:00;11;0.13;8;1
2014/11/24 19:55:00;10;0.05;4;1
2014/09/25 15:21:00;11;0.06;7;1
2014/09/19 13:55:00;3;0.08;3;1
2014/06/13 16:04:00;10;0.14;3;1
2014/07/05 18:43:00;3;0.13;7;1
2014/10/18 16:19:00;13;0.15;2;1
2014/10/25 13:12:00;5;0.07;2;1
2014/08/29 17:31:00;15;0.11;8;1
2014/04/03 23:31:00;3;0.12;1;1
2014/08/01 15:21:00;14;0.06;8;2
2014/10/23 22:48:00;14;0.1;3;1
2014/09/02 23:02:00;15;0.12;4;1
2015/01/08 16:19:00;1;0.12;6;1
2014/03/01 19:12:00;1;0.08;6;1
2014/05/12 23:45:00;14;0.13;7;1
2015/01/09 19:12:00;1;0.2;5;1
2014/12/30 13:26:00;13;0.16;4;1
2014/02/03 14:38:00;2;0.15;9;1
2014/05/01 22:04:00;15;0.08;3;1
2014/09/27 14:09:00;9;0.13;8;2
2014/10/09 23:45:00;15;0.1;9;2
2014/02/02 14:52:00;3;0.08;3;2
2015/01/06 14:52:00;8;0.1;9;1
2014/12/25 18:28:00;17;0.16;6;1
2015/01/17 17:31:00;10;0.09;7;1
2014/03/11 20:09:00;11;0.12;7;1
2014/03/16 17:31:00;17;0.13;8;1
2014/10/25 19:26:00;6;0.2;5;1
2014/03/13 21:21:00;3;0.1;7;1
2014/03/10 19:40:00;16;0.13;9;1
2015/01/08 16:19:00;4;0.1;4;1
2014/03/31 18:43:00;8;0.16;8;1
2014/11/18 14:24:00;1;0.07;1;2
2014/07/30 19:55:00;2;0.16;8;1
2014/09/15 20:52:00;5;0.1;8;2
2015/01/22 15:21:00;12;0.12;4;2
2014/02/04 15:50:00;9;0.17;2;1
2014/04/28 15:07:00;7;0.13;7;2
2014/09/27 23:02:00;1;0.2;5;1
2014/02/27 23:31:00;7;0.16;6;2
2014/02/03 0:00:00;8;0.15;6;1
2014/02/14 18:57:00;11;0.1;1;1
2014/12/21 17:16:00;13;0.13;1;2
2014/10/15 15:36:00;13;0.1;1;1
2014/09/30 14:24:00;6;0.1;7;1
2014/08/08 16:19:00;16;0.1;3;1
2014/09/27 21:07:00;2;0.2;5;1
2014/11/09 23:02:00;13;0.06;9;1
2014/04/12 23:31:00;2;0.17;2;1
2014/07/28 13:12:00;2;0.15;8;1
2014/11/09 17:02:00;12;0.08;7;1
2014/07/10 22:19:00;7;0.12;4;1
2014/03/09 21:21:00;17;0.17;6;1
2014/04/11 18:14:00;11;0.13;8;1
2014/03/07 18:28:00;11;0.05;1;1
2014/07/03 16:04:00;7;0.13;3;1
2014/02/14 15:07:00;10;0.12;3;1
2014/04/21 17:16:00;11;0.15;2;2
2014/11/28 18:28:00;8;0.2;5;1
2014/02/19 22:48:00;12;0.16;6;2
2014/10/22 22:04:00;16;0.16;8;1
2014/09/12 18:43:00;11;0.2;5;1
2014/06/02 16:33:00;14;0.06;3;1
2015/01/12 20:38:00;10;0.17;4;1
2014/02/03 20:52:00;2;0.11;7;1
2014/07/08 13:55:00;7;0.09;2;2
2014/03/01 23:16:00;16;0.06;9;1
2014/11/10 22:04:00;15;0.06;1;2
2015/01/30 22:48:00;1;0.2;5;1
2014/05/11 14:52:00;11;0.07;7;1
2014/08/09 13:12:00;13;0.09;8;2
2014/09/19 0:00:00;14;0.08;7;1
2014/04/09 17:31:00;7;0.08;7;2
2014/02/21 23:45:00;5;0.15;2;2
2014/10/22 22:04:00;10;0.12;3;1
2014/11/14 18:28:00;5;0.2;5;1
2014/10/27 20:09:00;2;0.11;3;1
2014/08/08 13:26:00;1;0.06;9;1
2014/03/13 19:26:00;14;0.16;1;2
2015/01/23 21:07:00;3;0.2;5;1
2014/02/03 14:24:00;8;0.16;8;1
2014/04/05 16:04:00;15;0.09;3;1
2014/11/20 22:04:00;3;0.1;3;2
2014/08/30 16:33:00;5;0.05;3;1
2014/02/06 16:33:00;3;0.05;1;2
2014/02/12 22:19:00;13;0.07;3;1
2014/08/30 17:16:00;11;0.1;4;1
